congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age,X,id
107,house,W000789,Heather,A.,Wilson,,1960-12-30,NM,R,Yes,2001-01-03,40,527,29779
107,house,W000314,Robert,,Wexler,,1961-01-02,FL,D,Yes,2001-01-03,40,524,29715
107,house,T000250,John,,Thune,,1961-01-07,SD,R,Yes,2001-01-03,40,95,29754
107,house,P000419,Richard,W.,Pombo,,1961-01-08,CA,R,Yes,2001-01-03,40,420,29311
107,house,S001154,Bill,,Shuster,,1961-01-10,PA,R,No,2001-01-03,40,471,20134
107,house,V000127,David,,Vitter,,1961-05-03,LA,R,Yes,2001-01-03,39.7,96,29918
107,house,H000807,John,Nathan,Hostettler,,1961-06-19,IN,R,Yes,2001-01-03,39.5,284,29520
107,house,R000573,Mike,,Ross,,1961-08-02,AR,D,No,2001-01-03,39.4,440,20102
107,house,B001228,Mary,Whitaker,Bono Mack,,1961-10-24,CA,R,Yes,2001-01-03,39.2,135,29775
107,house,T000461,Patrick,J.,Toomey,,1961-11-17,PA,R,Yes,2001-01-03,39.1,688,29935
107,house,T000459,Lee,R.,Terry,,1962-01-29,NE,R,Yes,2001-01-03,38.9,495,29921
107,house,B001230,Tammy,,Baldwin,,1962-02-11,WI,D,Yes,2001-01-03,38.9,111,29940
107,house,P000585,Todd,R.,Platts,,1962-03-05,PA,R,No,2001-01-03,38.8,418,20135
107,house,C001038,Joseph,,Crowley,,1962-03-16,NY,D,Yes,2001-01-03,38.8,185,29925
107,house,H001033,Melissa,A.,Hart,,1962-04-04,PA,R,No,2001-01-03,38.8,265,20133
107,house,S000112,Bob,,Schaffer,,1962-07-24,CO,R,Yes,2001-01-03,38.4,641,29711
107,house,T000462,Patrick,J.,Tiberi,,1962-10-21,OH,R,No,2001-01-03,38.2,501,20130
107,house,F000444,Jeff,,Flake,,1962-12-31,AZ,R,No,2001-01-03,38,231,20100
107,house,K000188,Ron,James,Kind,,1963-03-16,WI,D,Yes,2001-01-03,37.8,313,29769
107,house,S000106,Joe,,Scarborough,,1963-04-09,FL,R,Yes,2001-01-03,37.7,640,39508
107,house,R000572,Mike,,Rogers,,1963-06-02,MI,R,No,2001-01-03,37.6,437,20120
107,house,C001046,Eric,I.,Cantor,,1963-06-06,VA,R,No,2001-01-03,37.6,157,20144
107,house,P000323,Charles,W.,Pickering,Jr.,1963-08-10,MS,R,Yes,2001-01-03,37.4,416,29734
107,house,G000546,Sam,B.,Graves,,1963-11-07,MO,R,No,2001-01-03,37.2,255,20124
107,house,L000559,James,R.,Langevin,,1964-04-22,RI,D,No,2001-01-03,36.7,324,20136
107,house,W000792,Anthony,David,Weiner,,1964-09-04,NY,D,Yes,2001-01-03,36.3,519,29926
107,house,K000361,Ric,,Keller,,1964-09-05,FL,R,No,2001-01-03,36.3,307,20112
107,house,S001078,John,E.,Sununu,,1964-09-10,NH,R,Yes,2001-01-03,36.3,92,29740
107,house,S001155,John,A.,Sullivan,,1965-01-01,OK,R,No,2001-01-03,36,488,20131
107,house,F000440,Vito,J.,Fossella,Jr.,1965-03-09,NY,R,Yes,2001-01-03,35.8,237,29773
107,house,J000283,Jesse,Louis,Jackson,Jr.,1965-03-11,IL,D,Yes,2001-01-03,35.8,295,29585
107,house,L000560,Rick,,Larsen,,1965-06-15,WA,D,No,2001-01-03,35.6,325,20145
107,house,S000510,Adam,,Smith,,1965-06-15,WA,D,Yes,2001-01-03,35.6,476,29768
107,house,A000055,Robert,B.,Aderholt,,1965-07-22,AL,R,Yes,2001-01-03,35.5,102,29701
107,house,C001044,Brad,,Carson,,1967-03-11,OK,D,No,2001-01-03,33.8,566,20132
107,house,K000113,Patrick,Joseph,Kennedy,,1967-07-14,RI,D,Yes,2001-01-03,33.5,310,29564
107,house,R000570,Paul,D.,Ryan,,1970-01-29,WI,R,Yes,2001-01-03,30.9,446,29939
107,house,F000262,Harold,E.,Ford,Jr.,1970-05-11,TN,D,Yes,2001-01-03,30.7,234,29756
107,house,F000443,Michael,,Ferguson,,1970-06-22,NJ,R,No,2001-01-03,30.5,228,20127
107,house,P000586,Adam,H.,Putnam,,1974-07-31,FL,R,No,2001-01-03,26.4,427,20113
107,senate,T000254,J.,Strom,Thurmond,,1902-12-05,SC,R,Yes,2001-01-03,98.1,650,9369
107,senate,B001210,Robert,C.,Byrd,,1917-11-20,WV,D,Yes,2001-01-03,83.1,16,1366
107,senate,H000463,Jesse,,Helms,,1921-10-18,NC,R,Yes,2001-01-03,79.2,594,14105
107,senate,H000725,Ernest,F.,Hollings,,1922-01-01,SC,D,Yes,2001-01-03,79,598,11204
107,senate,S000888,Ted,F.,Stevens,,1923-11-18,AK,R,Yes,2001-01-03,77.1,91,12109
107,senate,I000025,Daniel,K.,Inouye,,1924-09-07,HI,D,Yes,2001-01-03,76.3,52,4812
107,senate,A000069,Daniel,Kahikina,Akaka,,1924-09-11,HI,D,Yes,2001-01-03,76.3,1,14400
107,senate,W000154,John,W.,Warner,,1927-02-18,VA,R,Yes,2001-01-03,73.9,98,14712
107,senate,S000709,Arlen,,Specter,,1930-02-12,PA,R,Yes,2001-01-03,70.9,89,14910
107,senate,B001066,Jim,,Bunning,,1931-10-23,KY,R,Yes,2001-01-03,69.2,13,15406
107,senate,K000105,Edward,M.,Kennedy,,1932-02-22,MA,D,Yes,2001-01-03,68.9,56,10808
107,senate,M001141,Zell,Bryan,Miller,,1932-02-24,GA,D,Yes,2001-01-03,68.9,617,49904
107,senate,L000504,Richard,G.,Lugar,,1932-04-04,IN,R,Yes,2001-01-03,68.8,67,14506
107,senate,D000407,Pete,V.,Domenici,,1932-05-07,NM,R,Yes,2001-01-03,68.7,36,14103
107,senate,S000064,Paul,S.,Sarbanes,,1933-02-03,MD,D,Yes,2001-01-03,67.9,84,13039
107,senate,T000162,Craig,,Thomas,,1933-02-17,WY,R,Yes,2001-01-03,67.9,94,15633
107,senate,M001085,Frank,H.,Murkowski,,1933-03-28,AK,R,Yes,2001-01-03,67.8,623,14907
107,senate,C000077,Ben,Nighthorse,Campbell,,1933-04-13,CO,R,Yes,2001-01-03,67.7,564,15407
107,senate,F000062,Dianne,,Feinstein,,1933-06-22,CA,D,Yes,2001-01-03,67.5,42,49300
107,senate,G000386,Charles,E.,Grassley,,1933-09-17,IA,R,Yes,2001-01-03,67.3,45,14226
107,senate,B000382,Robert,F.,Bennett,,1933-09-18,UT,R,Yes,2001-01-03,67.3,7,49307
107,senate,C001043,Jean,,Carnahan,,1933-12-20,MO,D,No,2001-01-03,67,630,40102
107,senate,H000338,Orrin,G.,Hatch,,1934-03-22,UT,R,Yes,2001-01-03,66.8,49,14503
107,senate,S000320,Richard,C.,Shelby,,1934-05-06,AL,R,Yes,2001-01-03,66.7,87,14659
107,senate,J000072,James,M.,Jeffords,,1934-05-11,VT,I,Yes,2001-01-03,66.7,54,94240
107,senate,L000261,Carl,,Levin,,1934-06-28,MI,D,Yes,2001-01-03,66.5,63,14709
107,senate,I000024,James,M.,Inhofe,,1934-11-17,OK,R,Yes,2001-01-03,66.1,51,15424
107,senate,B001126,Conrad,,Burns,,1935-01-25,MT,R,Yes,2001-01-03,65.9,14,15701
107,senate,K000305,Herbert,H.,Kohl,,1935-02-07,WI,D,Yes,2001-01-03,65.9,58,15703
107,senate,R000307,Pat,,Roberts,,1936-04-20,KS,R,Yes,2001-01-03,64.7,80,14852
107,senate,V000126,George,V.,Voinovich,,1936-07-15,OH,R,Yes,2001-01-03,64.5,97,49903
107,senate,M000702,Barbara,A.,Mikulski,,1936-07-20,MD,D,Yes,2001-01-03,64.5,71,14440
107,senate,M000303,John,S.,McCain,,1936-08-29,AZ,R,Yes,2001-01-03,64.3,69,15039
107,senate,G000352,Bob,,Graham,,1936-11-09,FL,D,Yes,2001-01-03,64.2,589,15503
107,senate,R000361,John,D.,Rockefeller,IV,1937-06-18,WV,D,Yes,2001-01-03,63.5,81,14922
107,senate,C000567,Thad,,Cochran,,1937-12-07,MS,R,Yes,2001-01-03,63.1,23,14009
107,senate,B000611,Christopher,S.,Bond,,1939-03-06,MO,R,Yes,2001-01-03,61.8,10,15501
107,senate,H000206,Thomas,,Harkin,,1939-11-19,IA,D,Yes,2001-01-03,61.1,48,14230
107,senate,R000146,Harry,M.,Reid,,1939-12-02,NV,D,Yes,2001-01-03,61.1,79,15054
107,senate,L000174,Patrick,J.,Leahy,,1940-03-31,VT,D,Yes,2001-01-03,60.8,62,14307
107,senate,B000711,Barbara,,Boxer,,1940-11-11,CA,D,Yes,2001-01-03,60.1,11,15011
107,senate,S000606,Robert,,Smith,,1941-03-30,NH,R,Yes,2001-01-03,59.8,645,15116
107,senate,N000180,Ben,E.,Nelson,,1941-05-17,NE,D,No,2001-01-03,59.6,74,40103
107,senate,L000447,Trent,,Lott,,1941-10-09,MS,R,Yes,2001-01-03,59.2,66,14031
107,senate,B000243,Max,S.,Baucus,,1941-12-11,MT,D,Yes,2001-01-03,59.1,5,14203
107,senate,M000355,Mitch,,McConnell,,1942-02-20,KY,R,Yes,2001-01-03,58.9,70,14921
107,senate,L000304,Joseph,I.,Lieberman,,1942-02-24,CT,D,Yes,2001-01-03,58.9,64,15704
107,senate,K000352,Jon,,Kyl,,1942-04-25,AZ,R,Yes,2001-01-03,58.7,59,15429
107,senate,D000432,Byron,L.,Dorgan,,1942-05-14,ND,D,Yes,2001-01-03,58.6,37,14812
107,senate,T000457,Fred,,Thompson,,1942-08-19,TN,R,Yes,2001-01-03,58.4,648,49503
107,senate,C001034,J.,Maxwell,Cleland,,1942-08-24,GA,D,Yes,2001-01-03,58.4,568,49701
107,senate,N000032,Bill,,Nelson,,1942-09-29,FL,D,No,2001-01-03,58.3,75,14651
107,senate,B000444,Joseph,R.,Biden,Jr.,1942-11-20,DE,D,Yes,2001-01-03,58.1,8,14101
107,senate,H001016,Kay,Bailey,Hutchison,,1943-07-22,TX,R,Yes,2001-01-03,57.5,50,49306
107,senate,B000468,Jeff,,Bingaman,,1943-10-03,NM,D,Yes,2001-01-03,57.3,9,14912
107,senate,A000109,Wayne,A.,Allard,,1943-12-02,CO,R,Yes,2001-01-03,57.1,3,29108
107,senate,K000148,John,Forbes,Kerry,,1943-12-11,MA,D,Yes,2001-01-03,57.1,57,14920
107,senate,E000285,Michael,B.,Enzi,,1944-02-01,WY,R,Yes,2001-01-03,56.9,40,49706
107,senate,B000780,John,B.,Breaux,,1944-03-01,LA,D,Yes,2001-01-03,56.8,561,13056
107,senate,D000388,Christopher,J.,Dodd,,1944-05-27,CT,D,Yes,2001-01-03,56.6,34,14213
107,senate,D000563,Richard,J.,Durbin,,1944-11-21,IL,D,Yes,2001-01-03,56.1,38,15021
107,senate,C000858,Larry,E.,Craig,,1945-07-20,ID,R,Yes,2001-01-03,55.5,29,14809
107,senate,H001028,Charles,T.,Hagel,,1946-10-04,NE,R,Yes,2001-01-03,54.3,47,49704
107,senate,S001141,Jefferson,B.,Sessions,,1946-12-24,AL,R,Yes,2001-01-03,54,86,49700
107,senate,J000177,Tim,P.,Johnson,,1946-12-28,SD,D,Yes,2001-01-03,54,55,15425
107,senate,C001042,Jon,Stevens,Corzine,,1947-01-01,NJ,D,No,2001-01-03,54,28,40104
107,senate,D000294,Michael,,DeWine,,1947-01-05,OH,R,Yes,2001-01-03,54,33,15020
107,senate,C000174,Thomas,Richard,Carper,,1947-01-23,DE,D,No,2001-01-03,53.9,18,15015
107,senate,D000596,Mark,,Dayton,,1947-01-26,MN,D,No,2001-01-03,53.9,31,40101
107,senate,G000445,Judd,A.,Gregg,,1947-02-14,NH,R,Yes,2001-01-03,53.9,46,14826
107,senate,S000663,Olympia,J.,Snowe,,1947-02-21,ME,R,Yes,2001-01-03,53.9,537,14661
107,senate,C001041,Hillary,Rodham,Clinton,,1947-10-26,NY,D,No,2001-01-03,53.2,21,40105
107,senate,D000064,Thomas,A.,Daschle,,1947-12-09,SD,D,Yes,2001-01-03,53.1,576,14617
107,senate,C000705,Kent,Kent,Conrad,,1948-03-12,ND,D,Yes,2001-01-03,52.8,26,15502
107,senate,N000102,Don,,Nickles,,1948-12-06,OK,R,Yes,2001-01-03,52.1,624,14908
107,senate,W000779,Ron,,Wyden,,1949-05-03,OR,D,Yes,2001-01-03,51.7,99,14871
107,senate,H001015,Tim,,Hutchinson,,1949-08-11,AR,R,Yes,2001-01-03,51.4,599,29306
107,senate,R000122,John,F.,Reed,,1949-11-12,RI,D,Yes,2001-01-03,51.1,78,29142
107,senate,S000770,Debbie,Ann,Stabenow,,1950-04-29,MI,D,Yes,2001-01-03,50.7,90,29732
107,senate,B001237,Dean,,Barkley,,1950-08-31,MN,I,No,2001-01-03,50.3,767,40106
107,senate,M001111,Patty,,Murray,,1950-10-11,WA,D,Yes,2001-01-03,50.2,73,49308
107,senate,S000148,Charles,E.,Schumer,,1950-11-23,NY,D,Yes,2001-01-03,50.1,85,14858
107,senate,C000880,Michael,D.,Crapo,,1951-05-20,ID,R,Yes,2001-01-03,49.6,30,29345
107,senate,T000317,Robert,,Torricelli,,1951-08-27,NJ,D,Yes,2001-01-03,49.4,651,15071
107,senate,C001056,John,,Cornyn,,1952-02-02,TX,R,No,2001-01-03,48.9,27,40305
107,senate,F000439,William,H.,Frist,,1952-02-22,TN,R,Yes,2001-01-03,48.9,43,49502
107,senate,A000121,George,Felix,Allen,,1952-03-08,VA,R,No,2001-01-03,48.8,4,29148
107,senate,S001142,Gordon,Harold,Smith,,1952-05-25,OR,R,Yes,2001-01-03,48.6,88,49705
107,senate,C001035,Susan,M.,Collins,,1952-12-07,ME,R,Yes,2001-01-03,48.1,25,49703
107,senate,F000061,Russell,D.,Feingold,,1953-03-02,WI,D,Yes,2001-01-03,47.8,41,49309
107,senate,C001040,Lincoln,D.,Chafee,,1953-03-26,RI,R,Yes,2001-01-03,47.8,19,49905
107,senate,E000286,John,Reid,Edwards,,1953-06-10,NC,D,Yes,2001-01-03,47.6,631,49902
107,senate,L000550,Mary,L.,Landrieu,,1955-11-23,LA,D,Yes,2001-01-03,45.1,60,49702
107,senate,B001233,Evan,,Bayh,,1955-12-26,IN,D,Yes,2001-01-03,45,6,49901
107,senate,B000953,Samuel,D.,Brownback,,1956-09-12,KS,R,Yes,2001-01-03,44.3,12,29523
107,senate,T000024,James,M.,Talent,,1956-10-18,MO,R,Yes,2001-01-03,44.2,93,29369
107,senate,M001153,Lisa,A.,Murkowski,,1957-05-22,AK,R,No,2001-01-03,43.6,72,40300
107,senate,E000194,John,Eric,Ensign,,1958-03-25,NV,R,No,2001-01-03,42.8,39,29537
107,senate,S000059,Richard,J.,Santorum,,1958-05-10,PA,R,Yes,2001-01-03,42.7,83,29141
107,senate,C000127,Maria,,Cantwell,,1958-10-13,WA,D,No,2001-01-03,42.2,17,39310
107,senate,L000035,Blanche,Lambert,Lincoln,,1960-09-30,AR,D,Yes,2001-01-03,40.3,65,29305
107,senate,F000442,Peter,G.,Fitzgerald,,1960-10-20,IL,R,Yes,2001-01-03,40.2,580,49900
107,senate,G000365,Phil,,Gramm,,1938-07-07,TX,R,Yes,2001-01-03,62.5,590,14628
107,senate,W000288,Paul,David,Wellstone,,1940-07-20,MN,D,Yes,2001-01-03,60.5,655,49101
108,house,H000067,Ralph,M.,Hall,,1923-05-03,TX,D,Yes,2003-01-07,79.7,262,14828
108,house,H001022,Henry,John,Hyde,,1924-04-18,IL,R,Yes,2003-01-07,78.7,288,14239
108,house,R000141,Ralph,,Regula,,1924-12-03,OH,R,Yes,2003-01-07,78.1,431,14045
108,house,B000208,Roscoe,G.,Bartlett,,1926-06-03,MD,R,Yes,2003-01-07,76.6,114,29356
108,house,D000355,John,D.,Dingell,,1926-07-08,MI,D,Yes,2003-01-07,76.5,207,2605
108,house,H000814,Amory,,Houghton,Jr.,1926-08-07,NY,R,Yes,2003-01-07,76.4,660,15423
108,house,B000104,Cass,,Ballenger,,1926-12-06,NC,R,Yes,2003-01-07,76.1,552,15402
108,house,L000090,Tom,,Lantos,,1928-02-01,CA,D,Yes,2003-01-07,74.9,539,14837
108,house,C000714,John,,Conyers,Jr.,1929-05-16,MI,D,Yes,2003-01-07,73.6,178,10713
108,house,S000480,Louise,McIntosh,Slaughter,,1929-08-14,NY,D,Yes,2003-01-07,73.4,475,15444
108,house,K000172,Dale,E.,Kildee,,1929-09-16,MI,D,Yes,2003-01-07,73.3,311,14430
108,house,R000053,Charles,B.,Rangel,,1930-06-11,NY,D,Yes,2003-01-07,72.6,430,13035
108,house,B000463,Michael,,Bilirakis,,1930-07-16,FL,R,Yes,2003-01-07,72.5,124,15006
108,house,J000174,Sam,Robert,Johnson,,1930-10-11,TX,R,Yes,2003-01-07,72.2,301,29143
108,house,C000873,Philip,M.,Crane,,1930-11-03,IL,R,Yes,2003-01-07,72.2,690,12041
108,house,Y000031,C.,W. Bill,Young,,1930-12-16,FL,R,Yes,2003-01-07,72.1,533,13047
108,house,C000556,Howard,,Coble,,1931-03-18,NC,R,Yes,2003-01-07,71.8,175,15092
108,house,L000263,Sander,M.,Levin,,1931-09-06,MI,D,Yes,2003-01-07,71.3,331,15033
108,house,S000810,Fortney,H.,Stark,,1931-11-11,CA,D,Yes,2003-01-07,71.2,484,14053
108,house,S000465,Ike,,Skelton,,1931-12-20,MO,D,Yes,2003-01-07,71,474,14451
108,house,M001120,John,P.,Murtha,,1932-06-17,PA,D,Yes,2003-01-07,70.6,385,14072
108,house,Y000033,Don,E.,Young,,1933-06-09,AK,R,Yes,2003-01-07,69.6,534,14066
108,house,L000558,Kenneth,R.,Lucas,,1933-08-22,KY,D,Yes,2003-01-07,69.4,681,29916
108,house,W000794,Diane,E.,Watson,,1933-11-12,CA,D,Yes,2003-01-07,69.2,516,20106
108,house,K000288,Joseph,K.,Knollenberg,,1933-11-28,MI,R,Yes,2003-01-07,69.1,319,29365
108,house,B000652,Leonard,L.,Boswell,,1934-01-10,IA,D,Yes,2003-01-07,69,139,29721
108,house,E000092,Vernon,J.,Ehlers,,1934-02-06,MI,R,Yes,2003-01-07,68.9,215,29362
108,house,P000149,Donald,M.,Payne,,1934-07-16,NJ,D,Yes,2003-01-07,68.5,409,15619
108,house,T000326,Edolphus,,Towns,,1934-07-21,NY,D,Yes,2003-01-07,68.5,503,15072
108,house,O000006,James,L.,Oberstar,,1934-09-10,MN,D,Yes,2003-01-07,68.3,397,14265
108,house,L000274,Jerry,,Lewis,,1934-10-21,CA,R,Yes,2003-01-07,68.2,332,14644
108,house,S000597,Nick,,Smith,,1934-11-05,MI,R,Yes,2003-01-07,68.2,687,29364
108,house,J000163,Nancy,Lee,Johnson,,1935-01-05,CT,R,Yes,2003-01-07,68,300,15028
108,house,H000444,Joel,,Hefley,,1935-04-18,CO,R,Yes,2003-01-07,67.7,271,15419
108,house,P000583,Ronald,E.,Paul,,1935-08-20,TX,R,Yes,2003-01-07,67.4,408,14290
108,house,J000126,Eddie,Bernice,Johnson,,1935-12-03,TX,D,Yes,2003-01-07,67.1,299,39305
108,house,B001235,Henry,E.,Brown,Jr.,1935-12-20,SC,R,Yes,2003-01-07,67,148,20137
108,house,O000159,Major,R.,Owens,,1936-06-28,NY,D,Yes,2003-01-07,66.5,403,15050
108,house,O000085,John,W.,Olver,,1936-09-03,MA,D,Yes,2003-01-07,66.3,399,29123
108,house,H000324,Alcee,L.,Hastings,,1936-09-05,FL,D,Yes,2003-01-07,66.3,267,29337
108,house,K000078,Sue,W.,Kelly,,1936-09-26,NY,R,Yes,2003-01-07,66.3,308,29544
108,house,B000586,Sherwood,L.,Boehlert,,1936-09-28,NY,R,Yes,2003-01-07,66.3,131,15007
108,house,H000666,David,Lee,Hobson,,1936-10-17,OH,R,Yes,2003-01-07,66.2,278,29136
108,house,J000082,William,Lewis,Jenkins,,1936-11-29,TN,R,Yes,2003-01-07,66.1,297,29755
108,house,N000179,Grace,F.,Napolitano,,1936-12-04,CA,D,Yes,2003-01-07,66.1,389,29903
108,house,M000404,Jim,A.,McDermott,,1936-12-28,WA,D,Yes,2003-01-07,66,357,15613
108,house,P000096,Bill,J.,Pascrell,Jr.,1937-01-25,NJ,D,Yes,2003-01-07,65.9,406,29741
108,house,E000268,Terry,,Everett,,1937-02-15,AL,R,Yes,2003-01-07,65.9,223,29300
108,house,O000165,Thomas,William,Osborne,,1937-02-23,NE,R,Yes,2003-01-07,65.9,401,20126
108,house,K000008,Paul,E.,Kanjorski,,1937-04-02,PA,D,Yes,2003-01-07,65.8,305,15104
108,house,O000107,Solomon,P.,Ortiz,,1937-06-03,TX,D,Yes,2003-01-07,65.6,400,15049
108,house,L000480,Nita,M.,Lowey,,1937-07-05,NY,D,Yes,2003-01-07,65.5,339,15612
108,house,B001232,Judy,,Biggert,,1937-08-15,IL,R,Yes,2003-01-07,65.4,123,29912
108,house,W000738,Lynn,C.,Woolsey,,1937-11-03,CA,D,Yes,2003-01-07,65.2,530,29309
108,house,L000342,William,O.,Lipinski,,1937-12-22,IL,D,Yes,2003-01-07,65,693,15036
108,house,R000395,Harold,,Rogers,,1937-12-31,KY,R,Yes,2003-01-07,65,436,14854
108,house,C001036,Lois,,Capps,,1938-01-10,CA,D,Yes,2003-01-07,65,159,29774
108,house,S000005,Martin,Olav,Sabo,,1938-02-28,MN,D,Yes,2003-01-07,64.9,449,14656
108,house,B001149,Dan,L.,Burton,,1938-06-21,IN,R,Yes,2003-01-07,64.5,151,15014
108,house,A000014,Neil,,Abercrombie,,1938-06-26,HI,D,Yes,2003-01-07,64.5,100,15245
108,house,C000191,Julia,M.,Carson,,1938-07-08,IN,D,Yes,2003-01-07,64.5,164,29720
108,house,W000187,Maxine,,Waters,,1938-08-15,CA,D,Yes,2003-01-07,64.4,515,29106
108,house,M000714,Juanita,,Millender-McDonald,,1938-09-07,CA,D,Yes,2003-01-07,64.3,373,29586
108,house,M000508,Howard,P.,McKeon,,1938-09-09,CA,R,Yes,2003-01-07,64.3,362,29315
108,house,O000007,David,Ross,Obey,,1938-10-03,WI,D,Yes,2003-01-07,64.3,398,12036
108,house,S000851,Charles,W.,Stenholm,,1938-10-26,TX,D,Yes,2003-01-07,64.2,665,14664
108,house,H000627,Maurice,D.,Hinchey,,1938-10-27,NY,D,Yes,2003-01-07,64.2,276,29380
108,house,G000336,Porter,J.,Goss,,1938-11-26,FL,R,Yes,2003-01-07,64.1,691,15605
108,house,P000263,John,E.,Peterson,,1938-12-25,PA,R,Yes,2003-01-07,64,414,29751
108,house,W000672,Frank,R.,Wolf,,1939-01-30,VA,R,Yes,2003-01-07,63.9,529,14869
108,house,G000210,Paul,E.,Gillmor,,1939-02-01,OH,R,Yes,2003-01-07,63.9,247,15604
108,house,H000762,Darlene,,Hooley,,1939-04-04,OR,D,Yes,2003-01-07,63.8,283,29750
108,house,S000303,E.,Clay,Shaw,Jr.,1939-04-19,FL,R,Yes,2003-01-07,63.7,466,14860
108,house,H000874,Steny,H.,Hoyer,,1939-06-14,MD,D,Yes,2003-01-07,63.6,285,14873
108,house,C000243,Michael,N.,Castle,,1939-07-02,DE,R,Yes,2003-01-07,63.5,167,29327
108,house,W000215,Henry,A.,Waxman,,1939-09-12,CA,D,Yes,2003-01-07,63.3,518,14280
108,house,J000286,William,J.,Janklow,,1939-09-13,SD,R,No,2003-01-07,63.3,601,20348
108,house,B000403,Douglas,K.,Bereuter,,1939-10-06,NE,R,Yes,2003-01-07,63.3,670,14605
108,house,P000373,Joseph,R.,Pitts,,1939-10-10,PA,R,Yes,2003-01-07,63.2,417,29752
108,house,L000287,John,R.,Lewis,,1940-02-21,GA,D,Yes,2003-01-07,62.9,333,15431
108,house,P000197,Nancy,,Pelosi,,1940-03-26,CA,D,Yes,2003-01-07,62.8,411,15448
108,house,F000339,Barney,,Frank,,1940-03-31,MA,D,Yes,2003-01-07,62.8,239,14824
108,house,P000265,Thomas,E.,Petri,,1940-05-28,WI,R,Yes,2003-01-07,62.6,415,14675
108,house,C000537,James,E.,Clyburn,,1940-07-21,SC,D,Yes,2003-01-07,62.5,174,39301
108,house,P000523,David,E.,Price,,1940-08-17,NC,D,Yes,2003-01-07,62.4,424,15438
108,house,H000636,Rub̩n,E.,Hinojosa,,1940-08-20,TX,D,Yes,2003-01-07,62.4,277,29763
108,house,D000327,Norman,D.,Dicks,,1940-12-16,WA,D,Yes,2003-01-07,62.1,206,14413
108,house,T000067,Charles,H.,Taylor,,1941-01-23,NC,R,Yes,2003-01-07,62,493,29135
108,house,G000132,Richard,Andrew,Gephardt,,1941-01-31,MO,D,Yes,2003-01-07,61.9,669,14421
108,house,H000329,Doc,,Hastings,,1941-02-07,WA,R,Yes,2003-01-07,61.9,268,29580
108,house,S001146,Donald,L.,Sherwood,,1941-03-05,PA,R,Yes,2003-01-07,61.8,469,29933
108,house,S001151,Edward,L.,Schrock,,1941-04-06,VA,R,Yes,2003-01-07,61.8,672,20142
108,house,B000410,Howard,L.,Berman,,1941-04-15,CA,D,Yes,2003-01-07,61.7,121,15005
108,house,S000822,Clifford,B.,Stearns,,1941-04-16,FL,R,Yes,2003-01-07,61.7,485,15627
108,house,R000486,Lucille,,Roybal-Allard,,1941-06-12,CA,D,Yes,2003-01-07,61.6,442,29317
108,house,H001034,Michael,M.,Honda,,1941-06-27,CA,D,Yes,2003-01-07,61.5,282,20103
108,house,F000030,Sam,,Farr,,1941-07-04,CA,D,Yes,2003-01-07,61.5,225,29313
108,house,D000210,William,D.,Delahunt,,1941-07-18,MA,D,Yes,2003-01-07,61.5,200,29731
108,house,N000159,Charles,W.,Norwood,Jr.,1941-07-27,GA,R,Yes,2003-01-07,61.4,394,29513
108,house,D000549,Jennifer,B.,Dunn,,1941-07-29,WA,R,Yes,2003-01-07,61.4,676,39312
108,house,M001134,Sue,W.,Myrick,,1941-08-01,NC,R,Yes,2003-01-07,61.4,387,29549
108,house,S001004,Ted,,Strickland,,1941-08-04,OH,D,Yes,2003-01-07,61.4,486,29747
108,house,E000226,Bob,R.,Etheridge,,1941-08-07,NC,D,Yes,2003-01-07,61.4,221,29745
108,house,D000096,Danny,K.,Davis,,1941-09-06,IL,D,Yes,2003-01-07,61.3,190,29717
108,house,S000033,Bernard,,Sanders,,1941-09-08,VT,I,Yes,2003-01-07,61.3,453,29147
108,house,M000249,Robert,T.,Matsui,,1941-09-17,CA,D,Yes,2003-01-07,61.3,351,14649
108,house,C001051,John,R.,Carter,,1941-11-06,TX,R,No,2003-01-07,61.2,165,20356
108,house,T000188,William,M.,Thomas,,1941-12-06,CA,R,Yes,2003-01-07,61.1,496,14669
108,house,C000994,Randall,H.,Cunningham,,1941-12-08,CA,R,Yes,2003-01-07,61.1,536,29107
108,house,F000392,Jonas,,Frost,III,1942-01-01,TX,D,Yes,2003-01-07,61,682,14626
108,house,H000323,J.,Dennis,Hastert,,1942-01-02,IL,R,Yes,2003-01-07,61,266,15417
108,house,B001238,Frank,W.,Ballance,Jr.,1942-02-15,NC,D,No,2003-01-07,60.9,551,20339
108,house,O000166,C.L.,,Otter,,1942-05-03,ID,R,Yes,2003-01-07,60.7,402,20114
108,house,K000306,James,T.,Kolbe,,1942-06-28,AZ,R,Yes,2003-01-07,60.5,320,15105
108,house,G000550,Phil,,Gingrey,,1942-07-10,GA,R,No,2003-01-07,60.5,248,20319
108,house,D000168,Nathan,,Deal,,1942-08-25,GA,R,Yes,2003-01-07,60.4,197,99342
108,house,B000420,Robert,Marion,Berry,,1942-08-27,AR,D,Yes,2003-01-07,60.4,122,29702
108,house,F000116,Bob,,Filner,,1942-09-04,CA,D,Yes,2003-01-07,60.3,229,29325
108,house,L000321,John,,Linder,,1942-09-09,GA,R,Yes,2003-01-07,60.3,335,29341
108,house,L000169,James,A.,Leach,,1942-10-15,IA,R,Yes,2003-01-07,60.2,329,14432
